tconst,originalTitle,isAdult,startYear,runtimeMinutes,averageRating,numVotes,title,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,poster_url,original_language
tt1643222,Hell,0,2011,89,5.9,12006,Hell,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,de
tt1645080,The Art of Getting By,0,2011,83,6.5,58638,Le jour où je l'ai rencontrée,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt1645089,Inside Job,0,2010,109,8.2,74736,Inside Job,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.themoviedb.org/t/p/original/zO0tjRnh9x2KuQWd7KhzdxbYaDN.jpg,en
tt1645131,Romeo & Juliet,0,2013,118,5.7,11837,Romeo & Juliet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt1645155,Erased,0,2012,100,6.0,30930,The Expatriate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1645170,The Dictator,0,2012,83,6.4,299124,The Dictator,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt16453244,Jak pokochalam gangstera,0,2022,185,6.0,2131,Comment je suis tombée amoureuse d'un gangster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt1646111,Le secret de Chanda,0,2010,100,7.0,1379,Le secret de Chanda,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1646114,Schaste moe,0,2010,127,6.8,2415,My Joy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ru
tt1646127,Simon Werner a disparu...,0,2010,87,6.4,1109,Love Like Blood,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,fr
tt1646959,Kim Bok-nam salinsageonui jeonmal,0,2010,115,7.3,14747,Blood Island,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,ko
tt1646971,How to Train Your Dragon 2,0,2014,102,7.8,327074,Dragons 2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.themoviedb.org/t/p/original/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,en
tt1646973,La casa muda,0,2010,86,5.3,7786,The Silent House,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,es
tt1646974,Le nom des gens,0,2010,100,7.1,7900,Le nom des gens,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,fr
tt1646980,The Double,0,2011,98,5.9,30183,Secret Identity,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1646987,Wrath of the Titans,0,2012,99,5.7,187927,La colère des Titans,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1647483,Wasted on the Young,0,2010,97,5.8,2524,Wasted on the Young,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1647668,Million Dollar Arm,0,2014,124,7.0,45713,Un lancer à un million de dollars,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,en
tt1648093,Guan yun chang,0,2011,109,5.9,4301,The Lost Bladesman,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,zh
tt1648179,Here Comes the Boom,0,2012,105,6.4,90764,Prof poids lourd,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,en
tt1648186,Fisherman's Friends,0,2019,112,7.0,8929,Fisherman's Friends,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
tt1648190,The Dark Tower,0,2017,95,5.6,137009,La Tour sombre,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1648208,Riddle,0,2013,100,4.1,2073,L'énigme,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,en
tt1648216,Tres metros sobre el cielo,0,2010,118,6.8,25968,3 mètres au-dessus du ciel - Twilight Love,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt1649419,Lo imposible,0,2012,114,7.5,219563,The Impossible,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.themoviedb.org/t/p/original/k0DLCiDbnYywOHiISALbl2EH2NE.jpg,en
tt1649443,[REC] 4: Apocalipsis,0,2014,95,5.3,17895,[REC] 4: Apocalypse,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,es
tt1650042,Dead Season,0,2012,85,4.6,3152,Dead Season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,0,2011,100,6.5,30562,Le journal d'un dégonflé: Rodrick fait sa loi,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1650048,Laurence Anyways,0,2012,168,7.6,20292,Laurence Anyways,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,fr
tt1650062,Super 8,0,2011,112,7.0,350862,Super 8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,en
tt1650453,Kiseki,0,2011,128,7.3,6993,I Wish: Nos voeux secrets,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt1650535,The Entitled,0,2011,91,6.1,6626,Hautes tensions,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1650536,Türkisch für Anfänger,0,2012,105,5.8,8681,Family Mix,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt1650554,Kick-Ass 2,0,2013,103,6.5,268498,Kick-Ass 2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1651118,Shapito-shou: Lyubov i druzhba,0,2011,107,7.6,1414,Shapito show - partie 2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,ru
tt1651328,Notre jour viendra,0,2010,90,6.1,3947,Notre jour viendra,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1653665,Goodbye Christopher Robin,0,2017,107,7.1,27143,Goodbye Christopher Robin,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.themoviedb.org/t/p/original/a6IK3hMlUHzXZZVLBTh0WZ5KoAb.jpg,
tt1653690,Ong-bak 3,0,2010,99,4.9,13848,Ong-bak 3 - L'ultime combat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,th
tt1653700,The Veteran,0,2011,98,5.8,7189,The Veteran,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1653911,"Nannerl, la soeur de Mozart",0,2010,120,6.4,1545,"Nannerl, la soeur de Mozart",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,fr
tt1653913,Nihon bundan: Heru doraibâ,0,2010,117,5.2,1643,Helldriver,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,
tt1654829,Thérèse Desqueyroux,0,2012,110,6.1,3774,Thérèse Desqueyroux,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1655416,Mental,0,2012,116,6.1,5034,Mental,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1655420,My Week with Marilyn,0,2011,99,6.9,86518,My Week with Marilyn,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1655441,The Age of Adaline,0,2015,112,7.2,171758,Adaline,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.themoviedb.org/t/p/original/MbILysGhjAbnZi1Okae9wYqLMx.jpg,en
tt1655442,The Artist,0,2011,100,7.9,239595,The Artist,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.themoviedb.org/t/p/original/khtVL4abxYczXAWbo1wAz13CLx3.jpg,en
tt1655460,Wanderlust,0,2012,98,5.6,76205,"Peace, love et plus si affinités",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt1656177,Target Number One,0,2020,125,6.1,4733,Suspect numéro un,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
tt1656186,Stolen,0,2012,96,5.5,44850,12 heures,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1656190,Safe,0,2012,94,6.5,109644,Safe,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1656192,Forces spéciales,0,2011,109,6.3,18742,Forces spéciales,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,fr
tt1657283,Honey 2,0,2011,110,5.1,7370,Honey 2 (Dance Battle),0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,en
tt1657507,Colombiana,0,2011,108,6.4,100601,Colombiana,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1657510,Gimme Shelter,0,2013,120,6.4,8729,Gimme Shelter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1657513,Louis Cyr,0,2013,123,7.4,1752,Louis Cyr,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1657517,The Song of Names,0,2019,113,6.4,4127,The Song of Names,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,
tt1658801,Freeheld,0,2015,103,6.6,12495,Free Love,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt1658837,The Tall Man,0,2012,106,5.9,40789,The Secret,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt1659337,The Perks of Being a Wallflower,0,2012,103,8.0,497430,Le monde de Charlie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.themoviedb.org/t/p/original/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg,en
tt1659338,The Numbers Station,0,2013,89,5.6,20035,Code ennemi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1659343,Universal Soldier: Day of Reckoning,0,2012,114,5.0,20230,Universal Soldier: Le Jour du jugement,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt1659619,L'odyssée,0,2016,122,6.6,5581,L'odyssée,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1660302,À perdre la raison,0,2012,111,6.8,2973,À perdre la raison,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1660379,L'Apollonide (Souvenirs de la maison close),0,2011,122,6.7,6961,L'Apollonide (Souvenirs de la maison close),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1661199,Cinderella,0,2015,105,6.9,174115,Cendrillon,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1661275,Their Finest,0,2016,117,6.7,19707,Une belle rencontre,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt1661382,Grudge Match,0,2013,113,6.4,60220,Match retour,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,en
tt1661420,Polisse,0,2011,127,7.3,14232,Polisse,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1661820,Cut Bank,0,2014,93,6.1,12440,Hell Town,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1661862,No habrá paz para los malvados,0,2011,114,6.4,5164,Pas de répit pour les salauds,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,es
tt1662293,Nothing Left to Fear,0,2013,100,4.4,4971,Les Portes de l'enfer: La légende de Stull,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt1662557,Yongseoneun eupda,0,2010,123,7.4,8279,No mercy,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ko
tt1663143,Fun Size,0,2012,86,5.4,14518,Fun Size,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1663187,The Chaperone,0,2011,104,5.0,5191,"Papa, ses embrouilles et moi",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1663202,The Revenant,0,2015,156,8.0,776480,The Revenant,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.themoviedb.org/t/p/original/ji3ecJphATlVgWNY0B0RVXZizdf.jpg,en
tt1663321,Poulet aux prunes,0,2011,93,7.0,9496,Poulet aux prunes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1663628,Christmas Mail,0,2010,89,5.3,1712,Le courrier de Noël,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1663662,Pacific Rim,0,2013,131,6.9,492224,Pacific Rim,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,en
tt1663680,The Encounter,0,2010,85,6.6,3397,The Encounter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1664814,Rassayel el bahr,0,2010,133,7.3,1593,Le message de la mer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
tt1664892,Sykt lykkelig,0,2010,85,6.5,3111,Happy happy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no
tt1664894,Cave of Forgotten Dreams,0,2010,90,7.3,16470,La grotte des rêves perdus,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt1666168,Hors Satan,0,2011,110,6.4,1971,Hors Satan,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1666185,All Eyez on Me,0,2017,139,5.8,22950,All Eyez on Me,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,en
tt1666335,The Calling,0,2014,108,5.8,8504,The Calling,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1666800,Taiheiyou no kiseki: Fokkusu to yobareta otoko,0,2011,128,6.4,1136,1945: End of War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
tt1666801,The Duff,0,2015,101,6.4,92666,Duff: Le faire-valoir,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt1667100,La chance de ma vie,0,2010,87,6.1,2444,La chance de ma vie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,fr
tt1667310,Deadfall,0,2012,95,6.2,39356,Cold Blood,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1667321,On Chesil Beach,0,2017,110,6.3,11106,Sur la plage de Chesil,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,
tt1667353,Mirror Mirror,0,2012,106,5.6,87377,Blanche Neige,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1667354,The Painted Bird,0,2019,169,7.3,5887,The Painted Bird,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,
tt1667355,3096 Tage,0,2013,111,6.4,13309,3096 Jours,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,de
tt1667691,Sasha,0,2010,102,6.7,1430,Sasha,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,de
tt1667889,Ice Age: Continental Drift,0,2012,88,6.5,205488,L'Âge de glace 4 : La Dérive des continents,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1668200,Elle s'appelait Sarah,0,2010,111,7.5,17095,Elle s'appelait Sarah,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,fr
tt1670269,The Chateau Meroux,0,2011,94,5.1,1252,Les terres de Wendy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt1670345,Now You See Me,0,2013,115,7.2,641623,Insaisissables,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,https://www.themoviedb.org/t/p/original/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,en
tt1671496,Wer wenn nicht wir,0,2011,124,6.3,1258,"Qui, à part nous",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,de
tt1672078,La Vida de los Peces,0,2010,84,6.8,1628,La vie des poissons,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,0,2012,115,5.5,245181,"Twilight: Chapitre 5 - Révélation, 2e partie",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1673697,The Sapphires,0,2012,103,7.0,14353,Les Saphirs,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1674057,Et si on vivait tous ensemble?,0,2011,96,6.7,2930,Les vieux,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1674771,Entourage,0,2015,104,6.5,79580,Entourage,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1674772,Todos tenemos un plan,0,2012,118,5.6,2058,Usurpateur,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1674773,Hannah Arendt,0,2012,113,7.1,11271,Hannah Arendt,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,de
tt1674775,Keyhole,0,2011,94,5.4,1486,"Ulysse, souviens-toi!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1674784,Trespass,0,2011,91,5.3,43248,Effraction,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1675161,"Guns, Girls and Gambling",0,2012,90,5.5,4452,"Des belles, des balles et des brutes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1675192,Take Shelter,0,2011,121,7.3,99620,Take Shelter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,https://www.themoviedb.org/t/p/original/zLZQv7cN8ckBEa7HvjYkm2wx7F9.jpg,en
tt1675434,Intouchables,0,2011,112,8.5,830146,Intouchables,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.themoviedb.org/t/p/original/ttx4GQl0azO6NJFWj4XNZCQOY7S.jpg,fr
tt1677561,Karafuru,0,2010,126,7.4,6139,Colorful,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt1677720,Ready Player One,0,2018,140,7.4,419969,Ready Player One,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.themoviedb.org/t/p/original/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,
tt1678051,Soldiers of Fortune,0,2012,94,4.3,7311,Soldiers of Fortune,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1679335,Trolls,0,2016,92,6.4,80023,Les Trolls,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1680045,360,0,2011,110,6.1,16799,360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,en
tt1680051,Alyce,0,2011,90,5.4,3065,Alyce,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,en
tt1680099,Maschi contro femmine,0,2010,113,5.7,2320,Maschi contro femmine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt1680114,Snowtown,0,2011,119,6.6,18632,Les crimes de Snowtown,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1680123,Intersections,0,2013,101,5.9,3179,Intersections,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,fr
tt1680133,Extraterrestre,0,2011,95,5.8,3992,Extraterrestre,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,es
tt1680140,The Stolen,0,2017,98,5.2,1372,Lady Gun Fighter,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt1680679,Atmen,0,2011,94,6.9,2904,Nouveau souffle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,de
tt1682180,Stoker,0,2013,99,6.8,107943,Stoker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1682186,Headshot,0,2011,105,6.1,1783,Headshot,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,th
tt1682886,Been So Long,0,2018,100,5.4,1100,Been So Long,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,
tt1682940,Playback,0,2012,98,4.2,4902,Playback,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,en
tt1683048,De Palma,0,2015,110,7.4,5493,De Palma,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1683526,Detachment,0,2011,98,7.7,83719,Detachment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.themoviedb.org/t/p/original/1J3lh04ux1hUUu1U9eWYsRibGky.jpg,en
tt1683921,Nuit blanche,0,2011,103,6.6,4840,Nuit blanche,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,fr
tt1683970,Territories,0,2010,91,5.0,2300,Territoires,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,en
tt1684233,Welcome to the Punch,0,2013,99,6.1,33277,Punch 119,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt1684628,Circumstance,0,2011,107,5.9,7618,En secret,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fa
tt1686039,Five Minarets in New York,0,2010,119,5.7,15075,New York Battleground,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1686067,La source des femmes,0,2011,135,7.2,3978,La source des femmes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt1686768,Der ganz große Traum,0,2011,113,6.8,2157,L'Incroyable équipe,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,de
tt1686784,Long men fei jia,0,2011,122,5.9,8155,"Dragon Gate, La légende des sabres volants",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,zh
tt1686821,Vampire Academy,0,2014,104,5.4,54187,Vampire Academy,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1687281,Terri,0,2011,105,6.5,9974,Terri,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1687901,The Awakening,0,2011,102,6.4,66170,La maison des ombres,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,en
tt1690389,Vous n'avez encore rien vu,0,2012,115,6.4,1566,Vous n'avez encore rien vu,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1690470,Gekijouban Poketto monsutâ: Daiamondo & Pâru - Gen'ei no hasha Zoroâku,0,2010,96,6.0,2000,"Pokémon 13: Zoroark, le maître des illusions",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt1690483,Ibara no O,0,2009,120,6.3,2690,Le Roi des ronces,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,ja
tt1690953,Despicable Me 2,0,2013,98,7.3,391095,"Moi, moche et méchant 2",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.themoviedb.org/t/p/original/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,en
tt1690967,Come Sunday,0,2018,106,6.0,2285,Come Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt1691152,David Lynch: The Art Life,0,2016,88,7.2,5829,David Lynch: The Art Life,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1691323,Attenberg,0,2010,97,6.2,6802,Attenberg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,el
tt1691916,Before I Fall,0,2017,98,6.4,51343,Le dernier jour de ma vie,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,en
tt1691917,Planes,0,2013,91,5.7,44744,Planes,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1692098,Hideaways,0,2011,88,6.1,2747,Hideaways,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,
tt1692190,El infierno,0,2010,149,7.7,10037,El Narco,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,es
tt1692504,Wir sind die Nacht,0,2010,99,6.2,8257,Nous sommes la nuit,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,de
tt1694020,The Guilt Trip,0,2012,95,5.8,37110,"Maman, j'ai raté ma vie",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1694021,Into the Grizzly Maze,0,2015,94,5.3,9849,Piégés,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt1694118,Memorial Day,0,2012,104,6.1,2521,En souvenir de nos frères,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
